NWE_02x02
       i       j     height (m a.s.l.)
     123       9     0.000000E+00
     123      10     8.381840E-03
     123      11     0.000000E+00
     123      12     0.000000E+00
     123      13     9.144350E+00
     123      14     1.461140E+02
     123      15     3.298560E+02
     123      16     3.607500E+02
     123      17     2.125740E+02
     123      18     4.083190E+01
     123      19     0.000000E+00
     123      20     1.399680E-01
     123      21     1.132870E-01
     123      22     0.000000E+00
     123      23     0.000000E+00
     123      24     0.000000E+00
     123      25     0.000000E+00
     123      26     0.000000E+00
     123      27     0.000000E+00
     123      28     0.000000E+00
     123      29     0.000000E+00
     123      30     0.000000E+00
     123      31     0.000000E+00
     123      32     1.129690E+00
     123      33     6.387980E+01
     123      34     2.430590E+02
     123      35     4.853220E+02
     123      36     7.654770E+02
     123      37     9.132550E+02
     123      38     9.889090E+02
     123      39     1.081100E+03
     123      40     1.124300E+03
     123      41     1.023980E+03
     123      42     7.285320E+02
     123      43     4.462400E+02
     123      44     2.455090E+02
     123      45     8.270020E+01
     123      46     7.220970E+00
     123      47     0.000000E+00
     123      48     0.000000E+00
     123      49     7.986770E-03
     123      50     1.436360E-02
     123      51     3.390660E-02
     123      52     0.000000E+00
     123      53     0.000000E+00
     123      54     1.668090E-02
     123      55     2.413400E+00
     123      56     9.219330E+00
     123      57     1.851440E+02
     123      58     6.146080E+02
     123      59     1.047160E+03
     123      60     1.333670E+03
     123      61     1.696390E+03
     123      62     1.854360E+03
     123      63     1.547940E+03
     123      64     1.215490E+03
     123      65     9.031610E+02
     123      66     5.997810E+02
     123      67     4.691890E+02
     123      68     4.209040E+02
     123      69     3.920710E+02
     123      70     4.434550E+02
     123      71     6.121370E+02
     123      72     6.994480E+02
     123      73     5.938030E+02
     123      74     4.780250E+02
     123      75     4.603770E+02
     123      76     5.138850E+02
     123      77     5.428670E+02
     123      78     5.540540E+02
     123      79     5.860810E+02
     123      80     5.215320E+02
     123      81     3.637800E+02
     123      82     2.277260E+02
     123      83     1.450660E+02
     123      84     1.043120E+02
     123      85     9.238530E+01
     123      86     8.859940E+01
     123      87     6.830870E+01
     123      88     4.499230E+01
     123      89     3.787780E+01
     123      90     3.997510E+01
     123      91     4.866300E+01
     123      92     6.377860E+01
     123      93     7.373060E+01
     123      94     6.652880E+01
     123      95     4.314620E+01
     123      96     2.053640E+01
     123      97     1.006720E+01
     123      98     6.090910E+00
     123      99     3.021640E+00
     123     100     1.107010E+00
     123     101     2.200900E-01
     123     102     1.598380E-01
     123     103     6.328500E+00
     123     104     1.690550E+01
     123     105     2.686570E+01
     123     106     4.675510E+01
     123     107     7.145340E+01
     123     108     8.214780E+01
     123     109     8.495260E+01
     123     110     9.731200E+01
     123     111     1.220020E+02
     123     112     1.507710E+02
     123     113     1.700880E+02
     123     114     1.887270E+02
     123     115     2.206710E+02
     123     116     2.163870E+02
     123     117     1.571410E+02
     123     118     1.018560E+02
     123     119     6.691390E+01
     123     120     4.466430E+01
     123     121     4.343680E+01
     123     122     5.719070E+01
     123     123     7.198550E+01
     123     124     9.599750E+01
     123     125     1.432210E+02
     123     126     1.909920E+02
     123     127     2.231010E+02
     123     128     2.727850E+02
     123     129     3.505100E+02
     123     130     4.206970E+02
     123     131     4.746900E+02
     123     132     5.121040E+02
     123     133     5.395070E+02
     123     134     5.599010E+02
     123     135     5.936640E+02
     123     136     6.733460E+02
     123     137     7.326560E+02
     123     138     7.237130E+02
     123     139     7.059380E+02
     123     140     7.564830E+02
     123     141     8.525090E+02
     123     142     8.119430E+02
     123     143     6.310750E+02
     123     144     5.231500E+02
     123     145     5.582440E+02
     123     146     6.542340E+02
     123     147     6.502210E+02
     123     148     5.698170E+02
     123     149     5.253920E+02
     123     150     4.994120E+02
     123     151     5.147070E+02
     123     152     5.399830E+02
     123     153     5.356230E+02
     123     154     5.131370E+02
     123     155     4.358530E+02
     123     156     3.288060E+02
     123     157     2.402120E+02
     123     158     1.845460E+02
     123     159     1.848510E+02
     123     160     1.173390E+02
     123     161     3.200150E+01
     123     162     2.525680E+00
     123     163     2.441830E-02
     123     164     3.098810E-01
     123     165     7.159570E+00
     123     166     2.649640E+01
     123     167     3.260240E+01
     123     168     1.690980E+01
     123     169     3.036130E+00
     123     170     2.048980E-02
     123     171     8.148320E-04
     123     172     0.000000E+00
     123     173     0.000000E+00
     123     174     0.000000E+00
     123     175     0.000000E+00
     123     176     0.000000E+00
     123     177     0.000000E+00
     123     178     0.000000E+00
     123     179     0.000000E+00
     123     180     0.000000E+00
     123     181     0.000000E+00
     123     182     0.000000E+00
     123     183     0.000000E+00
     123     184     0.000000E+00
     123     185     0.000000E+00
     123     186     0.000000E+00
     123     187     0.000000E+00
     124       1     0.000000E+00
     124       2     0.000000E+00
     124       3     0.000000E+00
     124       4     3.421740E-03
     124       5     0.000000E+00
     124       6     0.000000E+00
     124       7     0.000000E+00
     124       8     3.421740E-03
     124       9     0.000000E+00
     124      10     2.687420E-02
     124      11     0.000000E+00
     124      12     4.199660E-01
     124      13     4.688200E+01
     124      14     2.784170E+02
     124      15     5.252990E+02
     124      16     5.298590E+02
     124      17     2.975690E+02
     124      18     5.499240E+01
     124      19     0.000000E+00
     124      20     9.799490E-01
     124      21     2.218230E-01
     124      22     0.000000E+00
     124      23     0.000000E+00
     124      24     0.000000E+00
     124      25     0.000000E+00
     124      26     0.000000E+00
     124      27     0.000000E+00
     124      28     0.000000E+00
     124      29     0.000000E+00
     124      30     0.000000E+00
     124      31     0.000000E+00
     124      32     1.343750E+01
